"IDPROGRAMA","NAZIV","IDPREDMETA","NAZIV","OZNAKAROKA","SKGODINA","PROSECNAOCENA","BROJPOLAGANJA"
"103","Informatika","2179","Osnovi astronomije","sep3","2019","7.5000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","janps","2019","NULL","1"
"103","Informatika","2180","Osnovi mehanike","jun1","2015","9.0000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","jun1","2016","7.7631578947368421052631578","1"
"103","Informatika","2180","Osnovi mehanike","jun1","2017","7.7142857142857142857142857","1"
"103","Informatika","2180","Osnovi mehanike","jun1","2018","7.7391304347826086956521739","1"
"103","Informatika","2180","Osnovi mehanike","jun1","2019","7.8157894736842105263157894","1"
"103","Informatika","2180","Osnovi mehanike","jun2","2015","NULL","1"
"103","Informatika","2180","Osnovi mehanike","jun2","2016","7.5000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","jun2","2017","7.2500000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","jun2","2018","6.5500000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","jun2","2019","6.7600000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","sep1","2016","9.5000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","sep1","2017","6.0000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","sep1","2018","6.2727272727272727272727272","1"
"103","Informatika","2180","Osnovi mehanike","sep1","2019","7.7777777777777777777777777","1"
"103","Informatika","2180","Osnovi mehanike","sep2","2017","8.5000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","sep2","2018","6.3000000000000000000000000","1"
"103","Informatika","2180","Osnovi mehanike","sep2","2019","7.5714285714285714285714285","1"
"103","Informatika","2180","Osnovi mehanike","sep3","2019","6.3333333333333333333333333","1"
"101","Matematika","2181","Opsta astronomija 1","jan1","2015","7.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan1","2016","6.3571428571428571428571428","2"
"101","Matematika","2181","Opsta astronomija 1","jan1","2017","7.7647058823529411764705882","2"
"101","Matematika","2181","Opsta astronomija 1","jan1","2018","8.5000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan1","2019","9.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan2","2015","6.7272727272727272727272727","2"
"101","Matematika","2181","Opsta astronomija 1","jan2","2016","6.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan2","2017","5.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan2","2018","8.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jan2","2019","6.1111111111111111111111111","2"
"101","Matematika","2181","Opsta astronomija 1","jun1","2015","6.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jun1","2016","6.5000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","jun1","2017","NULL","2"
"101","Matematika","2181","Opsta astronomija 1","jun1","2018","5.2857142857142857142857142","2"
"101","Matematika","2181","Opsta astronomija 1","jun1","2019","5.2500000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","sep1","2015","7.8333333333333333333333333","2"
"101","Matematika","2181","Opsta astronomija 1","sep1","2016","10.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","sep1","2017","NULL","2"
"101","Matematika","2181","Opsta astronomija 1","sep1","2018","7.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","sep1","2019","NULL","2"
"101","Matematika","2181","Opsta astronomija 1","sep2","2019","6.0000000000000000000000000","2"
"101","Matematika","2181","Opsta astronomija 1","sep3","2019","7.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan1","2015","7.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan1","2016","6.3571428571428571428571428","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan1","2017","7.7647058823529411764705882","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan1","2018","8.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan1","2019","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan2","2015","6.7272727272727272727272727","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan2","2016","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan2","2017","5.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan2","2018","8.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jan2","2019","6.1111111111111111111111111","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jun1","2015","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jun1","2016","6.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jun1","2017","NULL","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jun1","2018","5.2857142857142857142857142","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","jun1","2019","5.2500000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep1","2015","7.8333333333333333333333333","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep1","2016","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep1","2017","NULL","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep1","2018","7.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep1","2019","NULL","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep2","2019","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2181","Opsta astronomija 1","sep3","2019","7.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","janps","2019","NULL","2"
"101","Matematika","2182","Opsta astronomija 2","jun1","2015","5.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","jun1","2016","6.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","jun1","2017","5.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","jun1","2018","5.8823529411764705882352941","2"
"101","Matematika","2182","Opsta astronomija 2","jun1","2019","6.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","jun2","2015","5.8181818181818181818181818","2"
"101","Matematika","2182","Opsta astronomija 2","jun2","2016","6.1250000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","jun2","2017","6.5714285714285714285714285","2"
"101","Matematika","2182","Opsta astronomija 2","jun2","2018","6.3571428571428571428571428","2"
"101","Matematika","2182","Opsta astronomija 2","jun2","2019","9.2222222222222222222222222","2"
"101","Matematika","2182","Opsta astronomija 2","sep1","2015","6.7500000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","sep1","2016","5.5000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","sep1","2017","7.4285714285714285714285714","2"
"101","Matematika","2182","Opsta astronomija 2","sep1","2018","NULL","2"
"101","Matematika","2182","Opsta astronomija 2","sep1","2019","7.5000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","sep2","2015","6.4000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","sep2","2016","6.0000000000000000000000000","2"
"101","Matematika","2182","Opsta astronomija 2","sep2","2017","7.1666666666666666666666666","2"
"101","Matematika","2182","Opsta astronomija 2","sep2","2018","7.3333333333333333333333333","2"
"101","Matematika","2182","Opsta astronomija 2","sep2","2019","NULL","2"
"101","Matematika","2182","Opsta astronomija 2","sep3","2019","NULL","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","janps","2019","NULL","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun1","2015","5.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun1","2016","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun1","2017","5.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun1","2018","5.8823529411764705882352941","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun1","2019","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun2","2015","5.8181818181818181818181818","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun2","2016","6.1250000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun2","2017","6.5714285714285714285714285","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun2","2018","6.3571428571428571428571428","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","jun2","2019","9.2222222222222222222222222","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep1","2015","6.7500000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep1","2016","5.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep1","2017","7.4285714285714285714285714","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep1","2018","NULL","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep1","2019","7.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep2","2015","6.4000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep2","2016","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep2","2017","7.1666666666666666666666666","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep2","2018","7.3333333333333333333333333","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep2","2019","NULL","2"
"104","Astronomija i astrofizika","2182","Opsta astronomija 2","sep3","2019","NULL","2"
"104","Astronomija i astrofizika","2183","Matematika 1","jan1","2016","8.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan1","2017","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan1","2018","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan1","2019","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan2","2015","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan2","2016","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan2","2017","5.5000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan2","2018","10.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jan2","2019","6.6666666666666666666666666","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jun1","2015","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jun1","2016","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jun1","2017","8.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jun1","2018","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","jun1","2019","7.5000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep1","2015","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep1","2016","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep1","2017","6.3333333333333333333333333","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep1","2018","NULL","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep1","2019","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep2","2019","7.5000000000000000000000000","3"
"104","Astronomija i astrofizika","2183","Matematika 1","sep3","2019","6.5000000000000000000000000","3"
"104","Astronomija i astrofizika","2184","Mehanika","jan1","2017","NULL","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan1","2018","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan1","2019","7.6666666666666666666666666","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan2","2016","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan2","2017","NULL","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan2","2018","NULL","2"
"104","Astronomija i astrofizika","2184","Mehanika","jan2","2019","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jun1","2015","8.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jun1","2016","8.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jun1","2018","8.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","jun1","2019","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep1","2016","6.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep1","2017","9.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep1","2018","8.6000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep1","2019","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep2","2019","NULL","2"
"104","Astronomija i astrofizika","2184","Mehanika","sep3","2019","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2185","Matematika 2","janps","2019","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun1","2015","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun1","2016","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun1","2017","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun1","2018","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun1","2019","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun2","2016","10.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun2","2017","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun2","2018","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","jun2","2019","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep1","2016","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep1","2017","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep1","2018","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep1","2019","9.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep2","2015","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep2","2017","6.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep2","2018","NULL","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep2","2019","7.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2185","Matematika 2","sep3","2019","6.0000000000000000000000000","3"
"104","Astronomija i astrofizika","2186","Termodinamika","jun1","2015","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun1","2016","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun1","2017","NULL","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun1","2018","9.6666666666666666666666666","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun1","2019","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun2","2017","NULL","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun2","2018","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","jun2","2019","9.6666666666666666666666666","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep1","2016","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep1","2017","NULL","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep1","2018","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep1","2019","9.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep2","2016","8.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep2","2017","9.5000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep2","2018","8.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep2","2019","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2186","Termodinamika","sep3","2019","10.0000000000000000000000000","2"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun1","2015","8.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun1","2016","9.5000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun1","2017","9.1428571428571428571428571","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun1","2018","9.9000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun1","2019","10.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun2","2018","NULL","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","jun2","2019","6.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","sep1","2018","NULL","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","sep1","2019","5.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","sep2","2018","5.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","sep2","2019","5.0000000000000000000000000","1"
"104","Astronomija i astrofizika","2187","Osnovni softverski alati u astronomiji","sep3","2019","5.0000000000000000000000000","1"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","jun1","2015","10.0000000000000000000000000","2"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","jun1","2019","NULL","2"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","jun2","2019","NULL","2"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","sep1","2019","NULL","2"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","sep2","2019","NULL","2"
"201","Matematika","2188","Teorija relativnosti i kosmoloski modeli","sep3","2019","NULL","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","jun1","2015","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","jun1","2019","NULL","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","jun2","2019","NULL","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","sep1","2019","NULL","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","sep2","2019","NULL","2"
"204","Astronomija i astrofizika","2188","Teorija relativnosti i kosmoloski modeli","sep3","2019","NULL","2"
"201","Matematika","2190","Planetarni sistemi","jan1","2017","NULL","1"
"201","Matematika","2190","Planetarni sistemi","jan2","2017","10.0000000000000000000000000","1"
"201","Matematika","2190","Planetarni sistemi","jun1","2015","10.0000000000000000000000000","1"
"201","Matematika","2190","Planetarni sistemi","sep1","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2190","Planetarni sistemi","jan1","2017","NULL","1"
"204","Astronomija i astrofizika","2190","Planetarni sistemi","jan2","2017","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2190","Planetarni sistemi","jun1","2015","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2190","Planetarni sistemi","sep1","2017","9.0000000000000000000000000","1"
"201","Matematika","2191","Teorija odredjivanja orbita","jan1","2017","NULL","1"
"201","Matematika","2191","Teorija odredjivanja orbita","jun1","2015","9.0000000000000000000000000","1"
"201","Matematika","2191","Teorija odredjivanja orbita","sep1","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2191","Teorija odredjivanja orbita","jan1","2017","NULL","1"
"204","Astronomija i astrofizika","2191","Teorija odredjivanja orbita","jun1","2015","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2191","Teorija odredjivanja orbita","sep1","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2192","Savremeni metodi prakticne astronomije","jun1","2018","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2192","Savremeni metodi prakticne astronomije","jun2","2018","NULL","2"
"204","Astronomija i astrofizika","2193","Dizajn svemirskih misija","jan1","2018","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2193","Dizajn svemirskih misija","jan2","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2193","Dizajn svemirskih misija","jun1","2017","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2193","Dizajn svemirskih misija","sep1","2017","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2194","Astrobiologija","jan1","2017","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2194","Astrobiologija","jan1","2018","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2194","Astrobiologija","jan1","2019","NULL","2"
"204","Astronomija i astrofizika","2194","Astrobiologija","jan2","2019","NULL","2"
"204","Astronomija i astrofizika","2194","Astrobiologija","jun1","2019","NULL","2"
"204","Astronomija i astrofizika","2194","Astrobiologija","sep1","2019","NULL","2"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","jun1","2016","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","jun2","2016","NULL","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","sep1","2016","NULL","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","sep1","2018","8.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","sep1","2019","NULL","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","sep2","2016","NULL","1"
"204","Astronomija i astrofizika","2195","Kompaktni objekti u astrofizici","sep2","2019","NULL","1"
"204","Astronomija i astrofizika","2196","Relativisticka kvantna mehanika","jan1","2016","NULL","1"
"204","Astronomija i astrofizika","2196","Relativisticka kvantna mehanika","jan2","2016","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","jun1","2016","9.5000000000000000000000000","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","jun1","2017","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","jun2","2016","NULL","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","jun2","2017","NULL","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","sep1","2016","NULL","1"
"204","Astronomija i astrofizika","2197","Uvod u vangalakticku astronomiju","sep2","2016","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan1","2016","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan1","2017","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan1","2018","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan1","2019","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan2","2016","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan2","2017","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan2","2018","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jan2","2019","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jun1","2016","9.5000000000000000000000000","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jun1","2017","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","jun1","2019","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","sep1","2016","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","sep1","2019","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","sep2","2019","NULL","2"
"204","Astronomija i astrofizika","2198","Interpretacija astronomskih spektara","sep3","2019","10.0000000000000000000000000","2"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jan1","2016","8.2500000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jan1","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jan1","2018","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jan1","2019","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jan2","2019","NULL","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","jun1","2016","8.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","sep1","2016","8.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","sep1","2019","NULL","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","sep2","2019","NULL","1"
"204","Astronomija i astrofizika","2199","Medjuzvezdana materija","sep3","2019","9.0000000000000000000000000","1"
"201","Matematika","2200","Nebeska mehanika","jun1","2017","9.0000000000000000000000000","1"
"201","Matematika","2200","Nebeska mehanika","jun1","2018","10.0000000000000000000000000","1"
"201","Matematika","2200","Nebeska mehanika","jun1","2019","NULL","1"
"201","Matematika","2200","Nebeska mehanika","jun2","2015","NULL","1"
"201","Matematika","2200","Nebeska mehanika","jun2","2017","NULL","1"
"201","Matematika","2200","Nebeska mehanika","jun2","2019","NULL","1"
"201","Matematika","2200","Nebeska mehanika","sep1","2019","NULL","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun1","2017","9.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun1","2018","10.0000000000000000000000000","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun1","2019","NULL","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun2","2015","NULL","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun2","2017","NULL","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","jun2","2019","NULL","1"
"204","Astronomija i astrofizika","2200","Nebeska mehanika","sep1","2019","NULL","1"
"202","Informatika","2202","Mrezno racunarstvo","jan1","2015","8.5384615384615384615384615","2"
"202","Informatika","2202","Mrezno racunarstvo","jan1","2016","10.0000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jan1","2017","9.1666666666666666666666666","2"
"202","Informatika","2202","Mrezno racunarstvo","jan1","2018","8.3333333333333333333333333","2"
"202","Informatika","2202","Mrezno racunarstvo","jan1","2019","9.0000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jan2","2016","8.2142857142857142857142857","2"
"202","Informatika","2202","Mrezno racunarstvo","jan2","2017","8.8571428571428571428571428","2"
"202","Informatika","2202","Mrezno racunarstvo","jan2","2018","5.0000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jan2","2019","NULL","2"
"202","Informatika","2202","Mrezno racunarstvo","jun1","2015","7.0000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jun1","2016","8.7500000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jun1","2017","6.0000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","jun1","2018","6.4545454545454545454545454","2"
"202","Informatika","2202","Mrezno racunarstvo","jun1","2019","NULL","2"
"202","Informatika","2202","Mrezno racunarstvo","sep1","2016","6.5000000000000000000000000","2"
"202","Informatika","2202","Mrezno racunarstvo","sep1","2017","8.0000000000000000000000000","2"
