INDEKS,SKGODINA,OZNAKAROKA,BROJ_POLOZENIH_PREDMETA_U_DATOM_ROKU,PROSEK_STUDENTA_U_DATOM_ROKU_ZA_POLOZENE_ISPITE,PROSEK_STUDENTA
20180017,2018,sep2,1,8,7.53846153846154
20180017,2019,jan1,1,7,7.53846153846154
20180017,2019,jan2,1,8,7.53846153846154
20180017,2019,jun1,1,7,7.53846153846154
20180017,2019,sep1,1,7,7.53846153846154
20180017,2019,sep2,1,9,7.53846153846154
20180018,2018,jan1,3,9.66666666666667,8.93333333333333
20180018,2018,jun1,2,9,8.93333333333333
20180018,2018,jun2,1,10,8.93333333333333
20180018,2018,sep2,1,8,8.93333333333333
20180018,2019,jan1,2,9,8.93333333333333
20180018,2019,jun1,2,8.5,8.93333333333333
20180018,2019,sep1,3,8.33333333333333,8.93333333333333
20180018,2019,sep2,1,9,8.93333333333333
20180019,2018,jan1,2,9.5,7.85714285714286
20180019,2018,jan2,3,7.33333333333333,7.85714285714286
20180019,2018,jun1,2,8.5,7.85714285714286
20180019,2018,jun2,2,8.5,7.85714285714286
20180019,2018,sep2,1,6,7.85714285714286
20180019,2019,jan2,2,7.5,7.85714285714286
20180019,2019,sep1,1,8,7.85714285714286
20180019,2019,sep2,1,6,7.85714285714286
20180021,2018,jan1,2,8,7.5625
20180021,2018,jan2,1,6,7.5625
20180021,2018,jun1,2,8,7.5625
20180021,2018,jun2,1,9,7.5625
20180021,2018,sep1,1,7,7.5625
20180021,2019,jan1,1,7,7.5625
20180021,2019,jan2,2,8,7.5625
20180021,2019,jun1,1,10,7.5625
20180021,2019,jun2,2,7,7.5625
20180021,2019,sep1,2,6.5,7.5625
20180021,2019,sep3,1,7,7.5625
20180022,2018,jan1,2,8.5,7.25
20180022,2018,jun2,2,6,7.25
20180022,2019,jan2,1,8,7.25
20180022,2019,sep1,1,9,7.25
20180022,2019,sep3,1,6,7.25
20180022,2019,sep4,1,6,7.25
20180023,2018,jan1,3,8.66666666666667,8.07142857142857
20180023,2018,jun1,4,7.5,8.07142857142857
20180023,2019,jan1,2,8.5,8.07142857142857
20180023,2019,jan2,1,8,8.07142857142857
20180023,2019,jun1,3,8.66666666666667,8.07142857142857
20180023,2019,sep3,1,6,8.07142857142857
20180024,2018,jan1,3,9,7.75
20180024,2018,jan2,2,7,7.75
20180024,2018,jun1,2,8.5,7.75
20180024,2018,jun2,1,9,7.75
20180024,2018,sep1,1,7,7.75
20180024,2018,sep2,1,9,7.75
20180024,2019,jan1,1,7,7.75
20180024,2019,jan2,2,7,7.75
20180024,2019,jun1,3,8,7.75
20180024,2019,jun2,2,6.5,7.75
20180024,2019,sep2,2,7,7.75
20180026,2018,jan1,1,9,9
20180027,2018,jan1,1,9,7
20180027,2019,jan1,1,6,7
20180027,2019,sep3,2,6.5,7
20180028,2018,jan1,2,8.5,7.25
20180028,2018,jun1,2,6,7.25
20180028,2018,jun2,2,7.5,7.25
20180028,2018,sep1,1,7,7.25
20180028,2019,jan1,1,7,7.25
20180030,2018,jan1,2,8.5,7.57142857142857
20180030,2018,jun1,1,6,7.57142857142857
20180030,2018,jun2,1,6,7.57142857142857
20180030,2018,sep1,1,6,7.57142857142857
20180030,2019,jan1,2,7.5,7.57142857142857
20180030,2019,jan2,1,8,7.57142857142857
20180030,2019,jun1,1,9,7.57142857142857
20180030,2019,jun2,1,6,7.57142857142857
20180030,2019,sep1,2,8.5,7.57142857142857
20180030,2019,sep2,1,8,7.57142857142857
20180030,2019,sep3,1,8,7.57142857142857
20180031,2018,jan1,3,9.33333333333333,7.47368421052632
20180031,2018,jan2,2,7,7.47368421052632
20180031,2018,jun1,2,7.5,7.47368421052632
20180031,2018,jun2,1,8,7.47368421052632
20180031,2018,sep1,2,6.5,7.47368421052632
20180031,2019,jan2,2,7,7.47368421052632
20180031,2019,jun1,3,8.33333333333333,7.47368421052632
20180031,2019,jun2,2,6.5,7.47368421052632
20180031,2019,sep2,1,6,7.47368421052632
20180031,2019,sep3,1,6,7.47368421052632
20180032,2018,jan1,1,9,6.75
20180032,2019,sep1,1,6,6.75
20180032,2019,sep2,1,6,6.75
20180032,2019,sep3,1,6,6.75
20180033,2018,jan1,3,9,7.5
20180033,2018,jan2,2,7.5,7.5
20180033,2018,jun1,4,7.5,7.5
20180033,2018,sep1,1,8,7.5
20180033,2019,jan2,4,7,7.5
20180033,2019,jun1,2,7.5,7.5
20180033,2019,jun2,2,6,7.5
20180033,2019,sep1,1,8,7.5
20180033,2019,sep2,1,7,7.5
20180034,2018,jan1,3,8,6.88888888888889
20180034,2018,jan2,2,6.5,6.88888888888889
20180034,2018,jun1,1,6,6.88888888888889
20180034,2018,jun2,1,8,6.88888888888889
20180034,2018,sep1,1,6,6.88888888888889
20180034,2018,sep2,1,6,6.88888888888889
20180034,2019,jan1,1,8,6.88888888888889
20180034,2019,jan2,1,7,6.88888888888889
20180034,2019,jun1,1,8,6.88888888888889
20180034,2019,jun2,1,8,6.88888888888889
20180034,2019,sep1,1,6,6.88888888888889
20180034,2019,sep2,1,6,6.88888888888889
20180034,2019,sep3,3,6,6.88888888888889
20180036,2018,jun1,3,6.33333333333333,6.84615384615385
20180036,2018,jun2,1,7,6.84615384615385
20180036,2018,sep1,3,6.33333333333333,6.84615384615385
20180036,2018,sep2,1,8,6.84615384615385
20180036,2019,jan2,2,7,6.84615384615385
20180036,2019,sep1,1,8,6.84615384615385
20180036,2019,sep3,2,7,6.84615384615385
20180037,2018,jan1,2,8,8.65
20180037,2018,jan2,3,9,8.65
20180037,2018,jun1,3,9,8.65
20180037,2018,jun2,2,9,8.65
20180037,2019,jan1,1,9,8.65
20180037,2019,jan2,4,8,8.65
20180037,2019,jun2,2,8.5,8.65
20180037,2019,sep1,3,9,8.65
20180038,2018,jan1,1,8,7.84615384615385
20180038,2018,jun1,3,9.33333333333333,7.84615384615385
20180038,2018,jun2,1,6,7.84615384615385
20180038,2018,sep1,2,8,7.84615384615385
20180038,2018,sep2,2,6.5,7.84615384615385
20180038,2019,janps,1,7,7.84615384615385
20180038,2019,jun1,1,7,7.84615384615385
20180038,2019,sep2,1,9,7.84615384615385
20180038,2019,sep3,1,8,7.84615384615385
20180039,2018,jan1,3,9,8.42857142857143
20180039,2018,jun1,2,9,8.42857142857143
20180039,2018,jun2,1,9,8.42857142857143
20180039,2018,sep2,1,7,8.42857142857143
20180039,2019,jan1,1,8,8.42857142857143
20180039,2019,jan2,2,9.5,8.42857142857143
20180039,2019,jun2,1,9,8.42857142857143
20180039,2019,sep3,3,7,8.42857142857143
20180040,2018,jan1,2,9,7.82352941176471
20180040,2018,jan2,3,7.33333333333333,7.82352941176471
20180040,2018,jun1,1,7,7.82352941176471
20180040,2018,jun2,2,7.5,7.82352941176471
20180040,2018,sep1,1,8,7.82352941176471
20180040,2019,jan2,2,9,7.82352941176471
20180040,2019,janps,1,10,7.82352941176471
20180040,2019,sep1,2,7.5,7.82352941176471
20180040,2019,sep2,2,7,7.82352941176471
20180040,2019,sep3,1,6,7.82352941176471
20180042,2018,jan1,2,6.5,7.15384615384615
20180042,2018,jan2,2,7.5,7.15384615384615
20180042,2018,jun1,2,8,7.15384615384615
20180042,2018,sep1,1,7,7.15384615384615
20180042,2018,sep2,1,7,7.15384615384615
20180042,2019,jan2,1,6,7.15384615384615
20180042,2019,jun1,1,8,7.15384615384615
20180042,2019,sep1,1,6,7.15384615384615
20180042,2019,sep2,1,7,7.15384615384615
20180042,2019,sep3,1,8,7.15384615384615
20180045,2018,jan1,2,6.5,6.9375
20180045,2018,jan2,2,7.5,6.9375
20180045,2018,jun1,1,8,6.9375
20180045,2018,jun2,2,6.5,6.9375
20180045,2018,sep1,1,7,6.9375
20180045,2018,sep2,1,8,6.9375
20180045,2019,jan1,1,7,6.9375
20180045,2019,jan2,1,9,6.9375
20180045,2019,jun1,1,6,6.9375
20180045,2019,jun2,1,7,6.9375
20180045,2019,sep1,1,6,6.9375
20180045,2019,sep2,1,6,6.9375
20180045,2019,sep3,1,6,6.9375
20180046,2018,jan2,1,9,8
20180046,2018,sep1,1,8,8
20180046,2018,sep2,1,7,8
20180047,2018,jan1,1,9,7.33333333333333
20180047,2018,jan2,1,7,7.33333333333333
20180047,2018,jun1,2,7,7.33333333333333
20180047,2018,jun2,2,7.5,7.33333333333333
20180047,2018,sep2,1,6,7.33333333333333
20180047,2019,jan1,1,8,7.33333333333333
20180047,2019,jan2,1,7,7.33333333333333
20180047,2019,jun1,1,7,7.33333333333333
20180047,2019,sep3,2,7.5,7.33333333333333
20180048,2018,jan1,2,7,6.46153846153846
20180048,2018,jun1,2,6,6.46153846153846
20180048,2018,sep1,1,6,6.46153846153846
20180048,2018,sep2,1,6,6.46153846153846
20180048,2019,jun1,1,6,6.46153846153846
20180048,2019,jun2,1,7,6.46153846153846
20180048,2019,sep1,3,7,6.46153846153846
20180048,2019,sep3,2,6,6.46153846153846
20180049,2018,jan1,3,7.66666666666667,7.38461538461539
20180049,2018,jun1,2,8,7.38461538461539
20180049,2018,jun2,1,7,7.38461538461539
20180049,2019,jan1,1,7,7.38461538461539
20180049,2019,jan2,1,6,7.38461538461539
20180049,2019,jun1,1,6,7.38461538461539
20180049,2019,jun2,2,8.5,7.38461538461539
20180049,2019,sep1,1,7,7.38461538461539
20180049,2019,sep3,1,7,7.38461538461539
20180050,2018,jan1,1,8,7
20180050,2018,sep1,2,6.5,7
20180051,2018,jan1,2,8.5,7.11764705882353
20180051,2018,jan2,1,7,7.11764705882353
20180051,2018,jun1,3,7,7.11764705882353
20180051,2018,jun2,2,8,7.11764705882353
20180051,2018,sep1,1,7,7.11764705882353
20180051,2019,jan1,1,9,7.11764705882353
20180051,2019,jan2,1,7,7.11764705882353
20180051,2019,janps,1,6,7.11764705882353
20180051,2019,jun2,1,6,7.11764705882353
20180051,2019,sep2,1,7,7.11764705882353
20180051,2019,sep3,3,6,7.11764705882353
20180052,2018,jan1,1,10,10
20180053,2018,jan1,1,7,6.46666666666667
20180053,2018,jan2,1,9,6.46666666666667
20180053,2018,jun1,1,6,6.46666666666667
20180053,2018,jun2,1,7,6.46666666666667
20180053,2018,sep1,2,6,6.46666666666667
20180053,2018,sep2,1,6,6.46666666666667
20180053,2019,jan1,1,6,6.46666666666667
20180053,2019,jun1,1,7,6.46666666666667
20180053,2019,jun2,2,6,6.46666666666667
20180053,2019,sep1,1,7,6.46666666666667
20180053,2019,sep2,1,6,6.46666666666667
20180053,2019,sep3,2,6,6.46666666666667
20180054,2018,jan1,5,10,9.95
20180054,2018,jun1,4,10,9.95
20180054,2018,jun2,1,10,9.95
20180054,2019,jan1,2,9.5,9.95
20180054,2019,jan2,3,10,9.95
20180054,2019,jun1,4,10,9.95
20180054,2019,jun2,1,10,9.95
20180055,2018,jan1,1,10,10
20180057,2018,jan1,3,8,7.09090909090909
20180057,2018,jun1,1,6,7.09090909090909
20180057,2018,jun2,1,8,7.09090909090909
20180057,2018,sep2,2,6.5,7.09090909090909
20180057,2019,jan2,1,6,7.09090909090909
20180057,2019,jun1,2,7,7.09090909090909
20180057,2019,jun2,1,7,7.09090909090909
20180058,2018,jan1,5,9.2,9.4
20180058,2018,jun1,1,10,9.4
20180058,2018,jun2,3,10,9.4
20180058,2018,sep1,1,9,9.4
20180058,2019,jan1,2,9,9.4
20180058,2019,jan2,2,8.5,9.4
20180058,2019,jun1,3,10,9.4
20180058,2019,sep1,2,9.5,9.4
20180058,2019,sep2,1,9,9.4
20180059,2018,jan1,1,9,7.625
20180059,2018,jan2,1,8,7.625
20180059,2018,jun1,2,9,7.625
20180059,2018,jun2,1,7,7.625
20180059,2018,sep2,1,7,7.625
20180059,2019,jun1,1,6,7.625
20180059,2019,sep3,1,6,7.625
20180060,2018,jan1,2,8,7.33333333333333
20180060,2018,jan2,1,7,7.33333333333333
20180060,2018,jun1,1,9,7.33333333333333
20180060,2018,jun2,2,6,7.33333333333333
20180060,2018,sep1,1,6,7.33333333333333
20180060,2018,sep2,1,7,7.33333333333333
20180060,2019,jan1,1,6,7.33333333333333
20180060,2019,jan2,1,8,7.33333333333333
20180060,2019,jun1,2,7,7.33333333333333
20180060,2019,jun2,1,9,7.33333333333333
20180060,2019,sep1,1,8,7.33333333333333
20180060,2019,sep2,1,8,7.33333333333333
20180061,2018,jan1,2,9,7.18181818181818
20180061,2018,jan2,1,6,7.18181818181818
20180061,2018,jun1,1,7,7.18181818181818
20180061,2018,jun2,1,6,7.18181818181818
20180061,2018,sep1,1,6,7.18181818181818
20180061,2019,jan2,1,7,7.18181818181818
20180061,2019,jun1,2,7,7.18181818181818
20180061,2019,jun2,1,9,7.18181818181818
20180061,2019,sep1,1,6,7.18181818181818
20180062,2018,jan1,2,7.5,6.4
20180062,2018,jan2,1,6,6.4
20180062,2018,jun1,2,6,6.4
20180062,2018,sep1,1,6,6.4
20180062,2019,jan2,1,7,6.4
20180062,2019,jun2,2,6,6.4
20180062,2019,sep3,1,6,6.4
20180063,2018,jan1,1,7,7
20180064,2018,jan1,1,10,10
20180065,2018,jan1,1,10,8.78571428571429
20180065,2018,jan2,2,9,8.78571428571429
20180065,2018,jun1,2,8.5,8.78571428571429
20180065,2018,jun2,1,9,8.78571428571429
20180065,2019,jan2,2,9.5,8.78571428571429
20180065,2019,jun1,1,8,8.78571428571429
20180065,2019,jun2,2,10,8.78571428571429
20180065,2019,sep1,1,6,8.78571428571429
20180065,2019,sep3,2,8,8.78571428571429
20180066,2018,jan1,3,7,6.75
20180066,2018,jan2,1,6,6.75
20180067,2018,jan1,1,10,7
20180067,2018,jan2,2,7.5,7
20180067,2018,jun1,2,7,7
20180067,2018,jun2,1,6,7
20180067,2018,sep2,1,6,7
20180067,2019,jan2,1,9,7
20180067,2019,jun1,1,7,7
20180067,2019,sep2,1,6,7
20180067,2019,sep3,3,6,7
20180068,2018,jan1,1,9,7.14285714285714
20180068,2019,jan1,3,6.66666666666667,7.14285714285714
20180068,2019,jan2,1,6,7.14285714285714
20180068,2019,jun1,1,9,7.14285714285714
20180068,2019,sep3,1,6,7.14285714285714
20180069,2018,jan1,3,8.66666666666667,8.75
20180069,2018,jan2,2,9,8.75
20180069,2018,jun1,3,8.66666666666667,8.75
20180069,2018,jun2,2,9,8.75
20180069,2019,jan2,3,8,8.75
20180069,2019,jun1,1,9,8.75
20180069,2019,jun2,2,9,8.75
20180069,2019,sep1,3,9,8.75
20180069,2019,sep2,1,9,8.75
20180070,2018,jan1,3,9,7.68421052631579
20180070,2018,jan2,2,7,7.68421052631579
20180070,2018,jun1,2,7.5,7.68421052631579
20180070,2018,jun2,3,7.66666666666667,7.68421052631579
20180070,2019,jan1,1,7,7.68421052631579
20180070,2019,jun1,2,6,7.68421052631579
20180070,2019,jun2,1,7,7.68421052631579
20180070,2019,sep1,3,8.66666666666667,7.68421052631579
20180070,2019,sep3,2,7.5,7.68421052631579
20180072,2018,jan1,4,8,7.16666666666667
20180072,2018,jan2,1,7,7.16666666666667
20180072,2018,jun1,3,7,7.16666666666667
20180072,2018,jun2,2,7.5,7.16666666666667
20180072,2019,jan2,4,6.75,7.16666666666667
20180072,2019,jun1,1,7,7.16666666666667
20180072,2019,jun2,1,6,7.16666666666667
20180072,2019,sep1,1,8,7.16666666666667
20180072,2019,sep2,1,6,7.16666666666667
20180073,2018,jan1,2,7.5,7.63636363636364
20180073,2018,jan2,2,7.5,7.63636363636364
20180073,2018,sep2,3,8,7.63636363636364
20180073,2019,jan1,1,10,7.63636363636364
20180073,2019,jan2,1,7,7.63636363636364
20180073,2019,jun1,1,7,7.63636363636364
20180073,2019,sep1,1,6,7.63636363636364
20180075,2018,jan1,5,8.8,8
20180075,2018,jan2,1,8,8
20180075,2018,jun1,2,7.5,8
20180075,2018,jun2,2,6.5,8
20180075,2019,jan1,1,9,8
20180075,2019,jan2,1,8,8
20180075,2019,jun1,3,9,8
20180075,2019,jun2,1,7,8
20180075,2019,sep1,2,6.5,8
20180075,2019,sep3,1,8,8
20180076,2018,jan1,1,8,8
20180076,2018,jan2,1,8,8
20180076,2018,jun1,1,8,8
20180077,2018,jan1,1,10,7.6
20180077,2018,jan2,1,6,7.6
20180077,2018,jun2,2,6.5,7.6
20180077,2019,jun1,1,9,7.6
20180079,2018,jan2,1,9,8.92307692307692
20180079,2018,jun1,2,10,8.92307692307692
20180079,2018,jun2,1,10,8.92307692307692
20180079,2018,sep1,2,7,8.92307692307692
20180079,2019,jan2,3,9,8.92307692307692
20180079,2019,jun1,1,8,8.92307692307692
20180079,2019,jun2,1,10,8.92307692307692
20180079,2019,sep1,1,10,8.92307692307692
20180079,2019,sep3,1,8,8.92307692307692
20180080,2018,jan1,3,7.33333333333333,6.93333333333333
20180080,2018,jun1,3,7,6.93333333333333
20180080,2018,jun2,1,8,6.93333333333333
20180080,2018,sep2,1,6,6.93333333333333
20180080,2019,jan2,2,7.5,6.93333333333333
20180080,2019,jun1,1,6,6.93333333333333
20180080,2019,jun2,1,7,6.93333333333333
20180080,2019,sep1,1,6,6.93333333333333
20180080,2019,sep2,1,7,6.93333333333333
20180080,2019,sep3,1,6,6.93333333333333
20180082,2018,jan1,4,8.25,7.55555555555556
20180082,2018,jan2,1,6,7.55555555555556
20180082,2018,jun1,1,7,7.55555555555556
20180082,2018,jun2,2,7,7.55555555555556
20180082,2018,sep1,1,8,7.55555555555556
20180084,2018,jan1,2,7.5,8.63157894736842
20180084,2018,jan2,1,9,8.63157894736842
20180084,2018,jun1,1,10,8.63157894736842
20180084,2018,jun2,3,9,8.63157894736842
20180084,2018,sep1,2,9,8.63157894736842
20180084,2018,sep2,1,10,8.63157894736842
20180084,2019,jan2,2,7.5,8.63157894736842
20180084,2019,jun1,2,9,8.63157894736842
20180084,2019,jun2,2,8.5,8.63157894736842
20180084,2019,sep1,2,8,8.63157894736842
20180084,2019,sep3,1,9,8.63157894736842
20180085,2018,jan1,1,10,7
20180085,2018,jan2,1,7,7
20180085,2018,jun1,2,6.5,7
20180085,2019,sep3,2,6,7
20180086,2018,jan1,3,6.33333333333333,6.66666666666667
20180086,2018,jun2,2,6,6.66666666666667
20180086,2018,sep1,1,7,6.66666666666667
20180086,2019,jan2,2,6.5,6.66666666666667
20180086,2019,jun1,1,7,6.66666666666667
20180086,2019,sep1,1,6,6.66666666666667
20180086,2019,sep3,2,8,6.66666666666667
20180088,2018,jan1,1,10,7.5
20180088,2018,jun1,1,6,7.5
20180088,2019,jan1,1,7,7.5
20180088,2019,jan2,1,8,7.5
20180088,2019,jun1,1,7,7.5
20180088,2019,sep1,1,7,7.5
20180089,2018,jan2,2,8.5,7.4
20180089,2018,sep1,1,6,7.4
20180089,2019,janps,1,7,7.4
20180089,2019,sep3,1,7,7.4
20180091,2018,jan1,3,8,6.85714285714286
20180091,2018,jun1,3,6.33333333333333,6.85714285714286
20180091,2018,jun2,1,6,6.85714285714286
20180091,2018,sep2,1,6,6.85714285714286
20180091,2019,jan1,2,7.5,6.85714285714286
20180091,2019,jan2,1,6,6.85714285714286
20180091,2019,jun1,3,6.66666666666667,6.85714285714286
20180092,2018,jan1,1,9,8.66666666666667
20180092,2018,jan2,1,10,8.66666666666667
20180092,2018,sep2,1,7,8.66666666666667
20180093,2018,jan1,1,8,7.63636363636364
20180093,2018,jan2,2,8.5,7.63636363636364
20180093,2018,jun1,1,6,7.63636363636364
20180093,2018,jun2,1,6,7.63636363636364
20180093,2018,sep2,1,7,7.63636363636364
20180093,2019,jan2,2,8.5,7.63636363636364
20180093,2019,janps,1,8,7.63636363636364
20180093,2019,jun1,1,7,7.63636363636364
20180093,2019,sep3,1,8,7.63636363636364
20180095,2018,jan1,2,7,7.35714285714286
20180095,2018,jan2,1,7,7.35714285714286
20180095,2018,jun1,2,7,7.35714285714286
20180095,2018,sep1,1,8,7.35714285714286
20180095,2019,jan1,2,7.5,7.35714285714286
20180095,2019,jan2,1,9,7.35714285714286
20180095,2019,jun1,1,7,7.35714285714286
20180095,2019,jun2,1,8,7.35714285714286
20180095,2019,sep1,1,7,7.35714285714286
20180095,2019,sep3,2,7,7.35714285714286
20180096,2018,jan1,6,9.33333333333333,9
20180096,2018,jun1,3,9,9
20180096,2018,jun2,1,9,9
20180096,2019,jan1,1,9,9
20180096,2019,jan2,4,8.25,9
20180096,2019,jun1,2,10,9
20180096,2019,jun2,3,8.66666666666667,9
20180098,2018,jan2,1,6,6.28571428571429
20180098,2018,jun1,1,6,6.28571428571429
20180098,2018,sep1,1,6,6.28571428571429
20180098,2018,sep2,1,8,6.28571428571429
20180098,2019,janps,1,6,6.28571428571429
20180098,2019,sep3,2,6,6.28571428571429
20180099,2018,jan1,2,8,7
20180099,2018,jan2,2,6.5,7
20180099,2018,jun1,2,7.5,7
20180099,2018,jun2,2,8,7
20180099,2018,sep1,1,6,7
20180099,2018,sep2,1,7,7
20180099,2019,jan2,2,6,7
20180099,2019,jun1,2,7,7
20180099,2019,sep2,2,7,7
20180099,2019,sep3,1,6,7
20180100,2018,jan1,3,9,8.95
20180100,2018,jan2,2,9,8.95
20180100,2018,jun1,3,8.33333333333333,8.95
20180100,2018,jun2,1,9,8.95
20180100,2018,sep1,1,9,8.95
20180100,2019,jan1,3,8.66666666666667,8.95
20180100,2019,jun1,2,9.5,8.95
20180100,2019,jun2,1,9,8.95
20180100,2019,sep1,3,9.66666666666667,8.95
20180100,2019,sep2,1,8,8.95
20180102,2018,jan1,1,10,7.2
20180102,2018,jan2,1,6,7.2
20180102,2018,jun1,1,7,7.2
20180102,2018,jun2,1,7,7.2
20180102,2018,sep1,1,7,7.2
20180102,2019,jan1,1,6,7.2
20180102,2019,jan2,1,7,7.2
20180102,2019,jun1,1,7,7.2
20180102,2019,sep2,1,8,7.2
20180102,2019,sep3,1,7,7.2
20180104,2018,jan1,2,6.5,6.72727272727273
20180104,2018,jan2,1,9,6.72727272727273
20180104,2018,jun1,1,6,6.72727272727273
20180104,2018,jun2,2,7,6.72727272727273
20180104,2018,sep2,1,6,6.72727272727273
20180104,2019,janps,1,6,6.72727272727273
20180104,2019,jun2,1,6,6.72727272727273
20180104,2019,sep1,1,6,6.72727272727273
20180104,2019,sep3,1,8,6.72727272727273
20180105,2018,jan1,2,10,8.6
20180105,2018,jan2,2,10,8.6
20180105,2018,jun2,2,10,8.6
20180105,2019,jan1,3,7.66666666666667,8.6
20180105,2019,jan2,1,8,8.6
20180105,2019,sep1,3,8.33333333333333,8.6
20180105,2019,sep3,2,6.5,8.6
20180106,2018,jan1,3,10,9.14285714285714
20180106,2018,jun1,3,9.33333333333333,9.14285714285714
20180106,2019,jan2,3,8.66666666666667,9.14285714285714
20180106,2019,jun1,2,10,9.14285714285714
20180106,2019,sep1,2,8,9.14285714285714
20180106,2019,sep3,1,8,9.14285714285714
20180107,2018,jan1,1,10,8.125
20180107,2018,jan2,1,7,8.125
20180107,2018,jun1,2,7.5,8.125
20180107,2018,jun2,1,8,8.125
20180107,2019,jun1,2,8,8.125
20180107,2019,sep3,1,9,8.125
20180109,2018,jan1,1,9,8.25
20180109,2018,jan2,4,7.75,8.25
20180109,2018,jun1,1,9,8.25
20180109,2018,jun2,1,10,8.25
20180109,2018,sep1,1,7,8.25
20180109,2019,jan2,2,7.5,8.25
20180109,2019,sep2,1,10,8.25
20180109,2019,sep3,1,8,8.25
20180110,2018,jan1,3,7.33333333333333,6.72222222222222
20180110,2018,jan2,2,6,6.72222222222222
20180110,2018,jun1,2,8,6.72222222222222
20180110,2018,jun2,1,7,6.72222222222222
20180110,2018,sep1,1,6,6.72222222222222
20180110,2019,jan2,2,6.5,6.72222222222222
20180110,2019,jun1,1,6,6.72222222222222
20180110,2019,jun2,1,6,6.72222222222222
20180110,2019,sep2,3,7,6.72222222222222
20180110,2019,sep3,2,6,6.72222222222222
20180111,2018,jan1,1,10,7
20180111,2018,sep2,1,6,7
20180111,2019,jan1,1,6,7
20180111,2019,jan2,1,8,7
20180111,2019,sep1,1,6,7
20180111,2019,sep3,1,6,7
20180112,2018,jan1,1,8,6.8
20180112,2018,jun2,1,6,6.8
20180112,2018,sep1,1,8,6.8
20180112,2019,jan2,2,6.5,6.8
20180112,2019,jun2,1,7,6.8
20180112,2019,sep1,1,6,6.8
20180112,2019,sep2,1,6,6.8
20180112,2019,sep3,2,7,6.8
20180113,2018,jan1,2,9.5,9.21428571428571
20180113,2018,jun1,1,10,9.21428571428571
20180113,2018,jun2,3,9,9.21428571428571
20180113,2018,sep1,1,9,9.21428571428571
20180113,2019,jan1,1,10,9.21428571428571
20180113,2019,jun1,3,9,9.21428571428571
20180113,2019,sep1,1,10,9.21428571428571
20180113,2019,sep2,1,9,9.21428571428571
20180113,2019,sep3,1,8,9.21428571428571
20180115,2018,jan1,1,9,7.23529411764706
20180115,2018,jan2,2,6,7.23529411764706
20180115,2018,jun1,4,7.5,7.23529411764706
20180115,2018,jun2,1,7,7.23529411764706
20180115,2019,jan1,1,9,7.23529411764706
20180115,2019,jun1,4,6.75,7.23529411764706
20180115,2019,sep1,1,6,7.23529411764706
20180115,2019,sep2,1,7,7.23529411764706
20180115,2019,sep3,2,8,7.23529411764706
20180116,2018,jan2,2,9,9.35714285714286
20180116,2018,jun1,2,10,9.35714285714286
20180116,2018,jun2,2,10,9.35714285714286
20180116,2018,sep1,1,10,9.35714285714286
20180116,2019,jan1,1,10,9.35714285714286
20180116,2019,jan2,1,10,9.35714285714286
20180116,2019,jun1,1,10,9.35714285714286
20180116,2019,sep1,2,9.5,9.35714285714286
20180116,2019,sep3,2,7,9.35714285714286
20180118,2018,jan1,1,8,7.2
20180118,2018,jan2,2,6,7.2
20180118,2018,jun1,2,8,7.2
20180118,2018,sep1,1,7,7.2
20180118,2019,jan1,1,9,7.2
20180118,2019,janps,1,6,7.2
20180118,2019,jun1,1,7,7.2
20180118,2019,sep3,1,7,7.2
20180119,2018,jan1,1,10,7.16666666666667
20180119,2018,jun1,1,6,7.16666666666667
20180119,2018,sep2,1,7,7.16666666666667
20180119,2019,jan1,1,7,7.16666666666667
20180119,2019,sep2,1,7,7.16666666666667
20180119,2019,sep4,1,6,7.16666666666667
20180120,2018,jan1,3,8.66666666666667,9.2
20180120,2018,jan2,2,8.5,9.2
20180120,2018,jun1,3,9,9.2
20180120,2018,jun2,2,9,9.2
20180120,2019,jan1,1,10,9.2
20180120,2019,jan2,3,9,9.2
20180120,2019,jun1,2,10,9.2
20180120,2019,jun2,3,9.66666666666667,9.2
20180120,2019,sep1,1,10,9.2
20180121,2018,jan1,2,9.5,7.83333333333333
20180121,2018,jan2,2,6.5,7.83333333333333
20180121,2018,jun2,3,8.66666666666667,7.83333333333333
20180121,2018,sep2,2,7,7.83333333333333
20180121,2019,sep1,2,7,7.83333333333333
20180121,2019,sep2,1,8,7.83333333333333
20180122,2018,jan1,2,8.5,7
20180122,2018,jan2,1,6,7
20180122,2018,jun2,2,7.5,7
20180122,2018,sep2,1,7,7
20180122,2019,jan2,1,6,7
20180122,2019,jun1,1,7,7
20180122,2019,jun2,2,6,7
20180123,2018,jan1,1,8,7
20180123,2018,jan2,2,7.5,7
20180123,2018,jun1,2,6.5,7
20180123,2018,jun2,1,9,7
20180123,2018,sep2,3,7.33333333333333,7
20180123,2019,jan2,1,8,7
20180123,2019,jun2,1,6,7
20180123,2019,sep1,1,6,7
20180123,2019,sep2,1,6,7
20180123,2019,sep3,3,6.33333333333333,7
20180125,2018,jan1,1,8,7
20180125,2019,jan2,1,7,7
20180125,2019,sep3,2,6.5,7
20180126,2018,jan1,1,8,7.66666666666667
20180126,2018,jan2,2,7.5,7.66666666666667
20180127,2018,jan1,2,8.5,7.75
20180127,2018,jan2,1,9,7.75
20180127,2018,jun2,1,8,7.75
20180127,2018,sep1,1,8,7.75
20180127,2018,sep2,2,7,7.75
